Tweet Id	Text	Name	Screen Name	UTC	Created At	Favorites	Retweets	Language	Client	Tweet Type	URLs	Hashtags	Mentions	Media Type	Media URLs			
1327685256644878336	RT @murtazawahab1 : Everyday we hear someone dear to us has been infected with #COVID19. Last 2 days we have seen our MPA Jam Madad Ali, Justice Waqar &amp; Arshad Waheed pass away due to this deadly virus &amp; yet we are not exercising caution. Plz wear masks or else Govt should proceed with lockdown	Chand Wickk.....	abakhshbutt	2020-11-14T18:50:07.000Z	Sat Nov 14 18:50:07 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		1	0					
1327685256523239426	"RT @paoloigna1 : Un discorso razionali di quelli che non piacciono troppo qui da noi. In USA intanto alla cosiddetta terza ondata ci sono già #COVID19  “Una terza ondata? Dipende dagli obiettivi dei governi”
https://t.co/CQk5VHgUrt"	Rossella Panarese	Rositaflorio	2020-11-14T18:50:07.000Z	Sat Nov 14 18:50:07 +0000 2020	0	0	it	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet	https://www.huffingtonpost.it/entry/una-terza-ondata-dipendera-dagli-obiettivi-dei-governi-per-uscire-da-questi-confinamenti_it_5faffe86c5b6c5f3d2f7d455 	1	0					
1327685255663333377	RT @iroelsanchez : #Soberana, #Mambisa y #Abdala, los nombres con que la ciencia de #Cuba inyecta de Patria la esperanza de las vacunas cubanas contra la #COVID19	Alicia	LaNina11547373	2020-11-14T18:50:06.000Z	Sat Nov 14 18:50:06 +0000 2020	0	0	es	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Retweet		5	0					
1327685255428452353	Evolution of cases in Algeria, Benin, Cameroon, Chad, Gabon, Ghana, Guinea-Bissau, Madagascar, Mauritania, Nigeria, Senegal, Togo, since 100th confirmed case. https://t.co/pqHQhnhRND	COVIDBot	COVID19_bot	2020-11-14T18:50:06.000Z	Sat Nov 14 18:50:06 +0000 2020	0	0	ro	"<a href=""https://www.twitter.com"" rel=""nofollow"">COVID19_bot_</a>"	Tweet		0	0	photo	https://pbs.twimg.com/media/Emzis_lXMAkoojU.jpg			
1327685251972411393	RT @JamesEKHildreth : Melatonin. Cleveland Clinic researchers have shown that use of natural sleep-aid melatonin was associated with 52% reduction of SARS-CoV2 infections in African Americans. Multiple clinical trials underway testing melatonin as COVID19 therapeutic.        https://t.co/p1AVG4EeWP	Holly Meyer	HollyAMeyer	2020-11-14T18:50:05.000Z	Sat Nov 14 18:50:05 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet	https://pubmed.ncbi.nlm.nih.gov/33156843/ 	0	0					
1327685251964030983	Ven risks...whether you believe them or not.  #COVID19 #WearAMask https://t.co/VXk6Zjjlk3	Jeff Browndyke	Jeff_Browndyke	2020-11-14T18:50:05.000Z	Sat Nov 14 18:50:05 +0000 2020	0	0	en	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Tweet		2	0	photo	https://pbs.twimg.com/media/EmziXOjXUAA12RA.jpg			
1327685248897986560	It is to be expected that the same groups that opposed mask wearing will also be against universal vaccination. This is the next challenge in our national strategy to combat and beat the COVID19 pandemic.	Rodolfo A Trivisonno	drtpsychiatry1	2020-11-14T18:50:05.000Z	Sat Nov 14 18:50:05 +0000 2020	0	0	en	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	Reply		0	0					
1327685247329308676	RT @Sudhirntv : A source says about 13 MPs including some former ministers are suffering from #Covid19	Brj😎	ronniebrj	2020-11-14T18:50:04.000Z	Sat Nov 14 18:50:04 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		1	0					
1327685246708494339	"RT @soytemuco : Contagios por covid-19 ya superan los 15 mil en La Araucanía
https://t.co/OxWt74CevP https://t.co/k6BlcCTTxi"	Naty Guzmán ⚡️⚡️	Naatuug_	2020-11-14T18:50:04.000Z	Sat Nov 14 18:50:04 +0000 2020	0	0	es	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet	https://bit.ly/3kxZ8Qz 	0	0	photo	https://pbs.twimg.com/media/Emzf0a_XcAAnBJN.jpg			
1327685246230220800	COVID-19 safety kit handout Saturday morning in North Park, put together by Latino organizations. @cbs8 @chicanofederation  @sdlatinohealth #SanDiego #latinos  #community #health #covid19 https://t.co/Aqm7z3gx8B	Teresa Sardina	TeresaNews8	2020-11-14T18:50:04.000Z	Sat Nov 14 18:50:04 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Tweet		5	1	photo	https://pbs.twimg.com/media/EmzisK5UwAAq3Vj.jpg			
1327685245538357248	"Trump’s legacy is one of death and division. He lost. We voted him out.
#JoeBidenKamalaHarris2020 
The #BidenTransition is to sanity. #BeSafe
#WearAMask #WashYourHands #SocialDistancing #COVID19 
 https://t.co/C8liKa5X7c"	Graham, Stanley	StanLeeGee	2020-11-14T18:50:04.000Z	Sat Nov 14 18:50:04 +0000 2020	1	0	en	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	Tweet	https://apple.news/AMCJF0NFWTJuNoqyhDH1LIg 	7	0					
1327685245420892169	RT @Glamam28 : @shomaristone @WritesMore @nbcwashington @MSNBC I demand they sign an affidavit releasing me and other healthcare workers from treating them if and when diagnosed with covid19.	Alice Brady	AliceBr52829183	2020-11-14T18:50:04.000Z	Sat Nov 14 18:50:04 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		0	4					
1327685244603031553	"RT @kleinezeitung : ""#Kurz, #Kogler, #Anschober und #Nehammer versuchen, unsere Republik zu Grabe zu tragen"", so #FPÖ-Klubchef Herbert #Kickl. #Österreich #Lockdown #Corona #Covid19
https://t.co/J2lBKl71oN"	FPÖ Steiermark 🇦🇹	FPOE_Steiermark	2020-11-14T18:50:04.000Z	Sat Nov 14 18:50:04 +0000 2020	0	0	de	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet	https://bit.ly/3nqa9oG 	10	0					
1327685244296728577	"RT @MBGov : 239 new cases of #Covid19MB have been identified as of 9:30 a.m. today. These cases are located in the following RHA's: 

Interlake-Eastern: 11
Northern: 16
Prairie Mountain: 9
Southern Health-Santé Sud: 40
Winnipeg: 163
Learn more at https://t.co/5tB1jfdpkR. https://t.co/xFNC9NBQS9 https://t.co/LPHJ0OabjH"	Chad Gillert	chad_gillert	2020-11-14T18:50:04.000Z	Sat Nov 14 18:50:04 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet	https://bit.ly/30JvMYN https://twitter.com/MBGovNews/status/1327680543736164352 	1	0	photo	https://pbs.twimg.com/media/EmzfGYgXEAQNMph.jpg			
1327685243994828801	DAILY #COVID19 UPDATE -- In the IN, (India), there are 8814009 confirmed cases, 8202986 people have recovered, and 129657 deaths -- UPDATED 2020-11-14 18:45:04.545451+00:00	clapforcarers	clapforourcarer	2020-11-14T18:50:04.000Z	Sat Nov 14 18:50:04 +0000 2020	0	0	en	"<a href=""http://www.wayscript.com/"" rel=""nofollow"">WayScript</a>"	Tweet		1	0					
1327685242900144128	DAILY #COVID19 UPDATE -- In the ES, (Spain), there are 1492608 confirmed cases, 0 people have recovered, and 40769 deaths -- UPDATED 2020-11-14 18:45:04.545451+00:00	clapforcarers	clapforourcarer	2020-11-14T18:50:03.000Z	Sat Nov 14 18:50:03 +0000 2020	0	0	en	"<a href=""http://www.wayscript.com/"" rel=""nofollow"">WayScript</a>"	Tweet		1	0					
1327685242807873537	RT @militantme1 : UK prime minister slams anti-vax ‘nonsense’, tells Brits to get the Covid-19 jab when it’s their turn https://t.co/aAjDH8YZ3A NO. @BorisJohnson you have NO RIGHT to change my genetic make up. MY DNA does not need modified. My immune system works fine. #CovidVaccine #covidfraud	Helen Grieve 🇬🇧 🦊	grieve51166	2020-11-14T18:50:03.000Z	Sat Nov 14 18:50:03 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet	https://www.rt.com/uk/506508-johnson-vaccine-antivax-covid19/ 	2	1					
1327685242673647617	"RT @Gil_JavierGil : Llevamos años denunciando que el modelo de Airbnb se basa en expulsar a las personas de sus viviendas para alquilarlas en Airbnb y aumentar los ingresos.

Nos decían que era mentira.

Ahora, la Covid19 hunde el negocio de Airbnb y se dispara la oferta de viviendas en alquiler https://t.co/zInRwyRTIO"	nadiecomogarate	nadiecomogarate	2020-11-14T18:50:03.000Z	Sat Nov 14 18:50:03 +0000 2020	0	0	es	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	Retweet		0	0	photo	https://pbs.twimg.com/media/EmsjBTnWMAA-zp-.jpg			
1327685242124025856	RT @SEDENAmx : El #EjéMx y #FAMx reconocemos a los profesionales de la salud y a quienes realizan trabajos esenciales, para que nuestro país siga en marcha y hacemos un homenaje a los mexicanos que lamentablemente han perdido la vida por el #COVID19. #AplausosPorMéxico #ToqueDeSilencio. https://t.co/WGgbsN8ZaO	Edgar Morales 🇲🇽 💛 💚💜	bonymorales	2020-11-14T18:50:03.000Z	Sat Nov 14 18:50:03 +0000 2020	0	0	es	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		5	0	video	https://video.twimg.com/ext_tw_video/1327673322356793344/pu/pl/V9skowSJUpVSJq7R.m3u8?tag=10			
1327685241817980928	DAILY #COVID19 UPDATE -- In the IT, (Italy), there are 1144552 confirmed cases, 411434 people have recovered, and 44683 deaths -- UPDATED 2020-11-14 18:45:04.545451+00:00	clapforcarers	clapforourcarer	2020-11-14T18:50:03.000Z	Sat Nov 14 18:50:03 +0000 2020	0	0	en	"<a href=""http://www.wayscript.com/"" rel=""nofollow"">WayScript</a>"	Tweet		1	0					
1327685240966553607	"RT @NewYorkStateAG : Any attempt by Donald Trump to deny New York access to a lifesaving #COVID19 vaccine will be met with a lawsuit, plain and simple. 

Stop playing politics with people's lives."	Bruce Wayne's Burner Account	darkflappything	2020-11-14T18:50:03.000Z	Sat Nov 14 18:50:03 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		1	0					
1327685240777822208	DAILY #COVID19 UPDATE -- In the GB, (United Kingdom), there are 1344356 confirmed cases, 0 people have recovered, and 51766 deaths -- UPDATED 2020-11-14 18:45:04.545451+00:00	clapforcarers	clapforourcarer	2020-11-14T18:50:03.000Z	Sat Nov 14 18:50:03 +0000 2020	0	0	en	"<a href=""http://www.wayscript.com/"" rel=""nofollow"">WayScript</a>"	Tweet		1	0					
1327685240622641152	"RT @JeanCASTEX : Alerter : c’est le second pilier de notre stratégie face à la #COVID19.
Sur les 7 derniers jours, 86% des cas-contacts déclarés avaient été contactés par l’Assurance maladie.
Nous le devons à l’exceptionnelle mobilisation de ses équipes : je leur ai dit ma profonde gratitude. https://t.co/t8312OF8O5"	GERNIGON Thierry🔴⚫	salonais35	2020-11-14T18:50:03.000Z	Sat Nov 14 18:50:03 +0000 2020	0	0	fr	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		1	0	photo	https://pbs.twimg.com/media/EmuumGYXYAYj1ae.jpg	https://pbs.twimg.com/media/EmuumGVW4AIsNay.jpg	https://pbs.twimg.com/media/EmuumGXXIAEfPZj.jpg	
1327685239653666821	DAILY #COVID19 UPDATE -- In the US, (United States), there are 11139203 confirmed cases, 6804161 people have recovered, and 250644 deaths -- UPDATED 2020-11-14 18:45:04.545451+00:00	clapforcarers	clapforourcarer	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	en	"<a href=""http://www.wayscript.com/"" rel=""nofollow"">WayScript</a>"	Tweet		1	0					
1327685239490097152	DAILY #COVID19 UPDATE -- In the ES, (Spain), there are 1492608 confirmed cases, 0 people have recovered, and 40769 deaths -- UPDATED 2020-11-14 18:45:04.545451+00:00	ASK-COVID-19	CovidAsk	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	en	"<a href=""http://www.wayscript.com/"" rel=""nofollow"">WayScript</a>"	Tweet		1	0					
1327685239431438336	"RT @GoldretrieverUS : Our mask demo fren has news. Scientists now say you protect both yourself and others by wearing masks. 

Covid19 cases are increasing -- hospitals are strained.  This holiday season, go Zoom. Next year, hugs will be back!🦃🌲
#WearAMaskSaveALife #saveyourlife https://t.co/JkcizD7pTM"	SomeRandomPigeon	sometrashpigeon	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	en	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Retweet		2	0	photo	https://pbs.twimg.com/media/EmvMnuLXIAAG9e0.jpg			
1327685238986862594	Speravo di finire il turno di lavoro e ritrovare una realtà migliore. Ma poi ho visto le foto e i titoli dei giornali sul centro di Napoli gremito di gente e bar pieni. #Napoli #COVID19 #lockdown https://t.co/25ohJrZHCy	Stefano Alberti	ste_alberti	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	it	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Tweet		3	0	animated_gif	https://video.twimg.com/tweet_video/EmzirtXXUAE1DpL.mp4			
1327685238802276354	"RT @DrOlufunmilayo : This is the same Access Bank that went to “donate” 1billion naira to Covid19. By the next few months, they started slashing salaries and sacking young people. Animals in suit and tie.

Today they are exposed as working with CBN to oppress young people.

An eternally useless bank."	ELI RAJI	EliRaji	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		0	0					
1327685238663704577	But, of the three, only Boris Johnson learned his lesson because he got a more severe form of the illness that almost took his life. Interestingly enough, on his behalf, Johnson is the only member of this trio of populists who has come around to a more rational view of COVID19.	Rodolfo A Trivisonno	drtpsychiatry1	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	en	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	Reply		0	0					
1327685238475157508	"Participe en el #Webinar “Los desafíos de la era #COVID19 para la educación superior de los jesuitas""
Fecha y hora: miércoles, 25 de noviembre. 22:00h (hora de Manila, GMT+8)
Registro: https://t.co/CmrKPyW1es https://t.co/RXG7EfQ1GA"	ausjal	ausjal	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	es	"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>"	Tweet	https://zoom.us/webinar/register/WN_dlzhkDy4Ts-PGadXnzr3BA 	2	0	photo	https://pbs.twimg.com/media/EmzisC1XIAECoqM.jpg			
1327685237820813317	@Scacciavillani benvenuto nella pandemia di covid19, fabietto. Domani scopri che gli asintomatici sono un problema?	Francesco Gerardi	francegerar	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	it	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Reply		0	1					
1327685237573349376	DAILY #COVID19 UPDATE -- In the IT, (Italy), there are 1144552 confirmed cases, 411434 people have recovered, and 44683 deaths -- UPDATED 2020-11-14 18:45:04.545451+00:00	ASK-COVID-19	CovidAsk	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	en	"<a href=""http://www.wayscript.com/"" rel=""nofollow"">WayScript</a>"	Tweet		1	0					
1327685237527101441	RT @DrEricDing : 📍El Paso, TX is so understaffed they are using inmates to help move deceased #COVID19 patients to the mobile overflow morgues. https://t.co/4KRXYBCdWo	Solidarity 🌹	Music4Society	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		1	0	photo	https://pbs.twimg.com/media/EmyU7mlXEAEp3ko.jpg	https://pbs.twimg.com/media/EmyU7nYWMAERkIz.jpg		
1327685236185063427	DAILY #COVID19 UPDATE -- In the GB, (United Kingdom), there are 1344356 confirmed cases, 0 people have recovered, and 51766 deaths -- UPDATED 2020-11-14 18:45:04.545451+00:00	ASK-COVID-19	CovidAsk	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	en	"<a href=""http://www.wayscript.com/"" rel=""nofollow"">WayScript</a>"	Tweet		1	0					
1327685236180750337	"RT @AbraarKaran : 1/ Excited *&amp; frustrated* to share this new work

*This is the epidemic* — inequity is the driver of #covid19. It has been since the start

It’s not surprising- it’s how every infectious disease outbreak spreads

And it isn’t central enough to our response
https://t.co/OxF6Z3PJvX https://t.co/oAbS7NJFh2"	jessie	jessie12544950	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet	https://www.npr.org/sections/health-shots/2020/11/13/933835868/opinion-to-solve-the-pandemic-biden-must-focus-on-equity 	1	0	photo	https://pbs.twimg.com/media/Emt8CkpUUAUta4W.jpg			
1327685235677556736	RT @LesleyReyesCVC : A Fin de contrarrestar el contagio y/o propagación del COVID19 el .@GNB_CVC continúa efectuando jornadas de desinfección en sus Unidades. .@Dvc41 .@EVCPTOCABELLO20 https://t.co/jb8QX5SlV0 #14Nov #FANB #GNBEsPueblo #VenezuelaAbiertaAlFuturo  .@GNBGDJuvenal .@FabioZavarsep	Nahir Armas	Nahirlarmas	2020-11-14T18:50:02.000Z	Sat Nov 14 18:50:02 +0000 2020	0	0	es	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		4	5	photo	https://pbs.twimg.com/media/EmuH4KXXYAAOsdT.jpg	https://pbs.twimg.com/media/EmuH4LJWEAYzwcJ.jpg	https://pbs.twimg.com/media/EmuH4LJXcAArXqj.jpg	https://pbs.twimg.com/media/EmuH4LcXMAQzRh_.jpg
1327685235400650754	'Internet e infodemia del Covid-19', por Alberto Jose Hurtado B. @ajhurtadob #Opinión https://t.co/VRUVmCrLU4	El Universal	ElUniversal	2020-11-14T18:50:01.000Z	Sat Nov 14 18:50:01 +0000 2020	0	0	pt	"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>"	Tweet	http://ow.ly/ZXP230rjZDD 	1	1					
1327685234981269511	"#Deutschland
#Saarland
#Saarbrücken
#RegionalverbandSaarbrücken 
#Querdenker 
#Covidioten
#Coronavirus 
#COVID19
#Pandemie
#Krankenhaus
#Intensivstation
#Krankenpflegerin
#Krankenpfleger
#Schutzkleidung
#Schutzmasken
#Mundschutz
#Alltagsmasken
#Maskenpflicht https://t.co/69uUyIT8Z0"	Michael Mamiani	MichaelMamiani	2020-11-14T18:50:01.000Z	Sat Nov 14 18:50:01 +0000 2020	1	0	und	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Tweet		18	0	photo	https://pbs.twimg.com/media/Emzirq6XUAMi0rw.jpg			
1327685234633093121	DAILY #COVID19 UPDATE -- In the US, (United States), there are 11139203 confirmed cases, 6804161 people have recovered, and 250644 deaths -- UPDATED 2020-11-14 18:45:04.545451+00:00	ASK-COVID-19	CovidAsk	2020-11-14T18:50:01.000Z	Sat Nov 14 18:50:01 +0000 2020	0	0	en	"<a href=""http://www.wayscript.com/"" rel=""nofollow"">WayScript</a>"	Tweet		1	0					
1327685233676869632	"RT @unmondextra : Un ""passeport"" #COVID19 avec son smartphone et son test antigénique négatif… C'est #Complotiste ?
Non c'est #LREM #NouveauMonde
#StopDictatureSanitaire 🤬 https://t.co/azJy9kB5vU"	lebon jambon	lebonjambon	2020-11-14T18:50:01.000Z	Sat Nov 14 18:50:01 +0000 2020	0	0	fr	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Retweet		5	0	video	https://video.twimg.com/ext_tw_video/1327665558444257285/pu/pl/ojrZ_EqTpOdM16rZ.m3u8?tag=10			
1327685233089654787	RT @AnonymeCitoyen : 🔴🇨🇵 EN COURS - Énorme #manifestation contre les restrictions sanitaires à #Nice. Professions menacées et citoyens en colère ils sont plusieurs milliers à manifester dans les rues de la ville. (@Silom909303) #COVID19 #confinementSaison2 https://t.co/HvK2hlUL1o	aniotzbehere myriam NS	MyriamJerome	2020-11-14T18:50:01.000Z	Sat Nov 14 18:50:01 +0000 2020	0	0	fr	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		4	1	video	https://video.twimg.com/ext_tw_video/1327615483642830849/pu/vid/640x360/nrGpEU9g3CRXTyLW.mp4?tag=10			
1327685233051918339	RT @DanaGarrison : FREE - Shutterstock giving out some stock music for small #business and #entrepreneurs in these #covid19 times: https://t.co/9le0sZxWAc	Dana Garrison	DanaGarrison	2020-11-14T18:50:01.000Z	Sat Nov 14 18:50:01 +0000 2020	0	0	en	"<a href=""https://socialbee.io/"" rel=""nofollow"">SocialBee.io v2</a>"	Retweet	https://www.shutterstock.com/discover/free-music-pack 	3	0					
1327685232796045313	"#COVID19 #confinement #Complotisme 
En quoi êtes vous légitimes, vs les #medias , à ns affirmer sur vos antennes TV radios, Presse Papier,de ce qui EST une #Fakenews ou non?
#BFMTV #cnews #LCI #TF1 #france2 #franceinfo 
Idem pour le Gvt @EmmanuelMacron @JeanCASTEX #LaREM @medef"	Ricardo REQUISITIONNE NON CONFINE	ycaree_ricardo	2020-11-14T18:50:01.000Z	Sat Nov 14 18:50:01 +0000 2020	0	0	fr	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	Tweet		12	3					
1327685232728924162	RT @LaurenceCohen94 : Budget de la sécurité sociale : à 19h la majorité de droite du sénat fait rentrer par un amendement la réforme des retraites rejetée par les Français : report de l’âge de départ et allonger la durée des cotisations. Très choquant en pleine crise #COVID19. https://t.co/QeI8BtNpIM	zaouche	kikaella	2020-11-14T18:50:01.000Z	Sat Nov 14 18:50:01 +0000 2020	0	0	fr	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		1	0	photo	https://pbs.twimg.com/media/EmzXbvmWEAAa6D9.jpg			
1327685232552763392	RT @emilyabenfer : When #covid19 struck I thought: our health, well-being &amp; ability to thrive are deeply intertwined. We have a duty to each other to ensure everyone is safe. Today,I can’t accept that-or understand why-we still haven’t ended the #eviction, hunger, health care &amp; unemployment crises.	Lindsay Wiley	ProfLWiley	2020-11-14T18:50:01.000Z	Sat Nov 14 18:50:01 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet		2	0					
1327685230212354048	"""Az gören arkadaşlarımın daha büyük ve kalın yazılı kitaplara ihtiyacı var.""
Avrupa Birliği Sivil Düşün Programı ""Bizi Bağlayan Şeyler Özel Desteği"" kapsamında destek alan “Beni Gör, Sesimi Duy” isimli projemiz çok yakında yayında!
#BeniGörSesimiDuy #covid19 #BiziBağlayanŞeyler https://t.co/sJySpLpPC2"	Engelli Çocuk Hakları Ağı	ECHA_Turkiye	2020-11-14T18:50:00.000Z	Sat Nov 14 18:50:00 +0000 2020	0	0	tr	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Tweet		3	0	photo	https://pbs.twimg.com/media/EmzirX0XIAAfdxy.jpg			
1327685229985869826	RT @nytimes : New York City Mayor Bill de Blasio announced on Saturday morning that the city’s seven-day positivity rate for coronavirus tests remained below 3 percent, the threshold that would trigger the closure of all in-person classes. https://t.co/5oQ0AXbhff	sybilla	sybilla67	2020-11-14T18:50:00.000Z	Sat Nov 14 18:50:00 +0000 2020	0	0	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Retweet	https://nyti.ms/36CLN4w 	0	0					
1327685228517842955	RT @ArnoldSchiller : @energisch_ @Polizei_Ffm Wie der @Der_Postillon schon schrieb https://t.co/oGWW4LSAEi funktionieren Wasserwerfer gegen Nichtmaskenträger und rechte Schwurbler nicht. Die #Covid19-Party muss von der #Polizei verteidigt werden.	Felix Creutzig	efesce	2020-11-14T18:50:00.000Z	Sat Nov 14 18:50:00 +0000 2020	0	0	de	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet	https://www.der-postillon.com/2020/08/wasserwerfer.html 	2	3					
1327685228488495105	"RT @PaolaSCruz1990 : @DiazCanelB @Granma_Digital Nuestros jóvenes representan un importante bastión de héroes anónimos que a diario dan su granito de arena en el combate contra la #COVID19 
#CubaPatriaAmada
#EstaEsMiTrinchera
#SomosContinuidad 
@julioacosta1701 @CsarAlex1985
@AdrinMartnezGo1 @AzulDeCuba
@Giselle15080805 #Cuba https://t.co/YafpYum1EZ"	Héctor Hernández	HectorLaHavana	2020-11-14T18:50:00.000Z	Sat Nov 14 18:50:00 +0000 2020	0	0	es	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	Retweet		5	7	photo	https://pbs.twimg.com/media/EmvBecnWEAEQeW3.jpg			
1327685228282994689	"Au menu de 28' Samedi :
🔎 La méthode terroriste décryptée par le magistrat Marc Trévidic. 
🗨️ La transition compliquée entre #Trump et #Biden, puis la méfiance autour du vaccin contre la #Covid19.

Tous sur @ARTEfr !
🔗 https://t.co/WsRH5a0zJi #28min @RenaudDely @ThomaisERT_RIK https://t.co/OH3Civ8O0E"	28 minutes	28minutes	2020-11-14T18:50:00.000Z	Sat Nov 14 18:50:00 +0000 2020	6	1	fr	"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>"	Tweet	http://bit.ly/28Samedi1411 	4	3	photo	https://pbs.twimg.com/media/EmyZHOtXYAIDbR5.jpg			
1327685228144586752	"Si vols venir al debat ""Sindicalisme als Països Catalans"" (dissabte 28 a Cotxeres de #Sants) recorda que cal inscriure's prèviament com a mesura anti- #COVID19: 
https://t.co/znUQVHaVUf

#SindicatsRepCat 
#XarxaIndependència https://t.co/f0jL70Eies"	assembleasmxi	assembleasmxi	2020-11-14T18:50:00.000Z	Sat Nov 14 18:50:00 +0000 2020	0	0	ca	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	Tweet	http://smxi.cat/sindicalisme-als-paisos-catalans-2/ 	4	0	photo	https://pbs.twimg.com/media/EmxdGpNXUAIhuou.jpg			
1327685228068945921	"A hospital in eastern England paid moving tributes to a “dedicated and committed” Indian-origin doctor after his death from #Covid19.

https://t.co/pjTzBaZ2yU"	Hindustan Times	htTweets	2020-11-14T18:50:00.000Z	Sat Nov 14 18:50:00 +0000 2020	20	0	en	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	Tweet	https://www.hindustantimes.com/indians-abroad/uk-hospital-pays-tribute-to-dedicated-indian-origin-doctor-after-covid-19-death/story-1aDeI1mAOqOAuvaf6Z4y7L.html 	1	0					
